step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,stagger_abrupt3,synth_saved,baseline_student,1,0.71875,-0.12720156555772993,0.16666666666666666,0.6678241491317749,0.004819572437554598,0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1763604958.31163,0.5958760380744934,0.019274862483143806
2,128,127,stagger_abrupt3,synth_saved,baseline_student,1,0.7890625,-0.1134020618556701,0.3333333333333333,0.6684245467185974,0.004699757322669029,0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1763604958.318223,0.5682510137557983,0.019170844927430153
3,192,191,stagger_abrupt3,synth_saved,baseline_student,1,0.8125,-0.05109489051094912,0.0,0.6716825366020203,0.013340296223759651,0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1763604958.3241682,0.4513709545135498,0.05621672794222832
4,256,255,stagger_abrupt3,synth_saved,baseline_student,1,0.84375,-0.03559870550161812,0.0,0.6628512144088745,0.017986761406064034,0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1763604958.3305297,0.31921935081481934,0.07679684460163116
5,320,319,stagger_abrupt3,synth_saved,baseline_student,1,0.865625,0.015455065827131199,0.0,0.6558461785316467,0.026732807978987694,0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1763604958.3369546,0.2525809705257416,0.1190771535038948
6,384,383,stagger_abrupt3,synth_saved,baseline_student,1,0.8645833333333334,0.006468305304009901,0.16666666666666666,0.6643505692481995,0.03418472781777382,0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1763604958.3437176,0.33218488097190857,0.15690380334854126
7,448,447,stagger_abrupt3,synth_saved,baseline_student,1,0.8660714285714286,0.003041317409688668,0.16666666666666666,0.6520213484764099,0.038570258766412735,0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1763604958.3508039,0.32480278611183167,0.18348824977874756
8,512,511,stagger_abrupt3,synth_saved,baseline_student,1,0.87109375,0.05243676742751388,0.3333333333333333,0.6539068818092346,0.03589671477675438,0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1763604958.3579109,0.5612666010856628,0.16764143109321594
9,576,575,stagger_abrupt3,synth_saved,baseline_student,1,0.8836805555555556,0.1406430925447585,0.16666666666666666,0.6446855068206787,0.02794812247157097,0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1763604958.3649783,0.32781684398651123,0.12718380987644196
10,640,639,stagger_abrupt3,synth_saved,baseline_student,1,0.890625,0.17340123251780443,0.0,0.631029486656189,0.022039934992790222,0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1763604958.3721836,0.21849197149276733,0.09937676042318344
11,704,703,stagger_abrupt3,synth_saved,baseline_student,1,0.8963068181818182,0.2012930498570191,0.0,0.6379691958427429,0.016597142443060875,0,0.0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1763604958.3795226,0.23322708904743195,0.07289677858352661
12,768,767,stagger_abrupt3,synth_saved,baseline_student,1,0.90234375,0.2909896602658787,0.0,0.6266041994094849,0.01630999706685543,0,0.0,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1763604958.3865302,0.3074907064437866,0.07293158769607544
13,832,831,stagger_abrupt3,synth_saved,baseline_student,1,0.9074519230769231,0.2874493927125516,0.0,0.6139352321624756,0.013088113628327847,0,0.0,mild_drift,0.9603036254882812,0.00129996337890625,0.8000244140625,0.8550054931640625,1763604958.393514,0.2632061243057251,0.057975590229034424
14,896,895,stagger_abrupt3,synth_saved,baseline_student,1,0.9107142857142857,0.3772047196204841,0.16666666666666666,0.626736044883728,0.015618679113686085,0,0.0,mild_drift,0.9603018127441405,0.0012999816894531252,0.8000122070312501,0.8550027465820312,1763604958.4005854,0.34759584069252014,0.06703311949968338
15,960,959,stagger_abrupt3,synth_saved,baseline_student,1,0.9166666666666666,0.4457274826789839,0.0,0.6164417862892151,0.015168093144893646,0,0.0,mild_drift,0.9603009063720702,0.0012999908447265626,0.8000061035156251,0.8550013732910156,1763604958.4075387,0.19845165312290192,0.06757455319166183
16,1024,1023,stagger_abrupt3,synth_saved,baseline_student,1,0.9208984375,0.4695318495778972,0.0,0.5995063781738281,0.01504666917026043,0,0.0,mild_drift,0.9603004531860351,0.0012999954223632815,0.8000030517578125,0.8550006866455078,1763604958.4146616,0.2587990462779999,0.06823574006557465
17,1088,1087,stagger_abrupt3,synth_saved,baseline_student,1,0.9246323529411765,0.5250425894378195,0.0,0.6134053468704224,0.014810157008469105,0,0.0,mild_drift,0.9603002265930175,0.0012999977111816407,0.8000015258789063,0.8550003433227539,1763604958.4218109,0.29028138518333435,0.0652969479560852
18,1152,1151,stagger_abrupt3,synth_saved,baseline_student,1,0.9279513888888888,0.5576609918578826,0.16666666666666666,0.6058706045150757,0.01656024158000946,0,0.0,mild_drift,0.9603001132965088,0.0012999988555908205,0.8000007629394532,0.8550001716613769,1763604958.4288356,0.25413352251052856,0.07532564550638199
19,1216,1215,stagger_abrupt3,synth_saved,baseline_student,1,0.930921052631579,0.588716106847484,0.0,0.6063109040260315,0.01796763576567173,0,0.0,mild_drift,0.9603000566482544,0.0012999994277954102,0.8000003814697266,0.8550000858306884,1763604958.4363153,0.1519659012556076,0.08205583691596985
20,1280,1279,stagger_abrupt3,synth_saved,baseline_student,1,0.934375,0.6208878389337471,0.0,0.5836073160171509,0.01603369414806366,0,0.0,mild_drift,0.9603000283241272,0.0012999997138977053,0.8000001907348633,0.8550000429153441,1763604958.4435732,0.18954521417617798,0.07492825388908386
21,1344,1343,stagger_abrupt3,synth_saved,baseline_student,1,0.9367559523809523,0.640560303056999,0.0,0.5763655304908752,0.017498068511486053,0,0.0,stable,0.9751500141620636,0.0010499998569488526,0.9000000953674316,0.9000000214576721,1763604959.2453027,0.16352377831935883,0.15233531594276428
22,1408,1407,stagger_abrupt3,synth_saved,baseline_student,1,0.9396306818181818,0.6585371420745693,0.0,0.5578190088272095,0.016709500923752785,0,0.0,stable,0.9825750070810317,0.0009249999284744264,0.9500000476837158,0.9225000107288361,1763604959.2513855,0.18278701603412628,0.07783771306276321
23,1472,1471,stagger_abrupt3,synth_saved,baseline_student,1,0.9422554347826086,0.6665742852879097,0.0,0.5418609380722046,0.018576418980956078,0,0.0,stable,0.9862875035405159,0.0008624999642372132,0.9750000238418579,0.9337500053644181,1763604959.2576184,0.17137010395526886,0.08930274844169617
24,1536,1535,stagger_abrupt3,synth_saved,baseline_student,1,0.9446614583333334,0.6859031727243861,0.0,0.5725611448287964,0.018772773444652557,0,0.0,stable,0.9881437517702579,0.0008312499821186065,0.987500011920929,0.9393750026822091,1763604959.2642875,0.1478928178548813,0.08736059069633484
25,1600,1599,stagger_abrupt3,synth_saved,baseline_student,1,0.94625,0.695359546581651,0.0,0.5457716584205627,0.020954938605427742,0,0.0,stable,0.9890718758851289,0.0008156249910593032,0.9937500059604645,0.9421875013411045,1763604959.2716005,0.16128607094287872,0.10064130276441574
26,1664,1663,stagger_abrupt3,synth_saved,baseline_student,1,0.9477163461538461,0.7040646949638993,0.16666666666666666,0.5521684288978577,0.020777547731995583,0,0.0,stable,0.9895359379425644,0.0008078124955296516,0.9968750029802322,0.9435937506705523,1763604959.279043,0.29856929183006287,0.09909761697053909
27,1728,1727,stagger_abrupt3,synth_saved,baseline_student,1,0.9490740740740741,0.7090374724467305,0.0,0.5502616167068481,0.018271295353770256,0,0.0,stable,0.9897679689712822,0.0008039062477648259,0.9984375014901161,0.9442968753352762,1763604959.287067,0.09282717853784561,0.08657868206501007
