step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,stagger_abrupt3,stagger,baseline_student,3,0.109375,0.0,0.8333333333333334,0.5002896785736084,0.0035111019387841225,0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1763996023.5786812,1.363691806793213,0.013824325986206532
2,128,127,stagger_abrupt3,stagger,baseline_student,3,0.1328125,0.0,1.0,0.5253236293792725,0.005565838422626257,0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1763996024.2286289,1.3264144659042358,0.28563669323921204
3,192,191,stagger_abrupt3,stagger,baseline_student,3,0.13020833333333334,0.0,0.6666666666666666,0.5345207452774048,0.012851201929152012,0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1763996024.236475,0.9017881751060486,0.4639374017715454
4,256,255,stagger_abrupt3,stagger,baseline_student,3,0.1484375,0.009266820521924374,0.6666666666666666,0.5201349854469299,0.028448762372136116,0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1763996024.2437289,0.8262312412261963,0.5624560117721558
5,320,319,stagger_abrupt3,stagger,baseline_student,3,0.196875,0.02309227406633086,0.5,0.5351007580757141,0.0304701067507267,0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1763996024.251327,0.7049657702445984,0.707638144493103
6,384,383,stagger_abrupt3,stagger,baseline_student,3,0.2578125,0.04164769343934988,0.3333333333333333,0.5470291376113892,0.03447595611214638,0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1763996024.259426,0.6797145009040833,0.6495147347450256
7,448,447,stagger_abrupt3,stagger,baseline_student,3,0.3169642857142857,0.06176084099868593,0.5,0.5582848787307739,0.039264291524887085,0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1763996024.2669265,0.6635740399360657,0.15266937017440796
8,512,511,stagger_abrupt3,stagger,baseline_student,3,0.3671875,0.0818278427205101,0.16666666666666666,0.5740846395492554,0.03914333134889603,0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1763996024.274354,0.5498711466789246,0.1544572412967682
9,576,575,stagger_abrupt3,stagger,baseline_student,3,0.421875,0.10670640834575261,0.0,0.5768768787384033,0.04511797055602074,0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1763996024.2820976,0.4038257300853729,0.17831972241401672
10,640,639,stagger_abrupt3,stagger,baseline_student,3,0.465625,0.1272727272727272,0.16666666666666666,0.5959017276763916,0.04706928879022598,0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1763996024.289797,0.5210199952125549,0.1887197196483612
