step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,5,error_divergence_ph_meta,or,2,0.5,,0.140625,-0.01313185824788631,0.9166666666666666,1.7471061944961548,0.00604297686368227,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.96,0.00115,0.45,0.78,1767764368.2086127,1.910086989402771,0.02424047701060772
2,512,511,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,5,error_divergence_ph_meta,or,2,0.5,,0.1484375,-0.014262152817218175,0.9166666666666666,1.7461837530136108,0.006338335573673248,0,0.0,0.00029535870999097824,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.955,0.001225,0.42500000000000004,0.77,1767764368.2252173,2.000070571899414,0.02558141015470028
3,768,767,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,5,error_divergence_ph_meta,or,2,0.5,,0.15755208333333334,-0.006679511101116505,0.8333333333333334,1.7484242916107178,0.006753299850970507,0,0.0,0.08333333333333326,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9524999999999999,0.0012625000000000002,0.41250000000000003,0.765,1767764368.2419612,1.815839409828186,0.027198078110814095
4,1024,1023,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,5,error_divergence_ph_meta,or,2,0.5,,0.171875,0.007644213242579491,0.9166666666666666,1.7490925788879395,0.007497376296669245,0,0.0,0.08333333333333326,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9512499999999999,0.0012812500000000003,0.40625,0.7625,1767764368.2734091,1.84530770778656,0.030253948643803596
5,1280,1279,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,5,error_divergence_ph_meta,or,2,0.5,,0.17890625,0.013011595617069506,0.5833333333333334,1.7485170364379883,0.009642663411796093,0,0.0,0.33333333333333326,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9506249999999999,0.001290625,0.403125,0.76125,1767764368.2953768,1.6345912218093872,0.039259906858205795
6,1536,1535,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,5,error_divergence_ph_meta,or,2,0.5,,0.17838541666666666,0.007469457558038294,0.9166666666666666,1.7489116191864014,0.012221714481711388,0,0.0,0.33333333333333326,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9503124999999999,0.0012953125,0.40156250000000004,0.760625,1767764368.3136792,1.851307988166809,0.04979688674211502
7,1792,1791,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,5,error_divergence_ph_meta,or,2,0.5,,0.18694196428571427,0.01731830160657411,0.9166666666666666,1.7518270015716553,0.01410340890288353,0,0.0,0.001881694421172142,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9501562499999999,0.0012976562500000002,0.40078125000000003,0.7603125,1767764368.3258586,2.0111634731292725,0.05801102891564369
8,2048,2047,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,5,error_divergence_ph_meta,or,2,0.5,,0.19189453125,0.020846700213744903,0.75,1.7536946535110474,0.015414652414619923,0,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500781249999999,0.001298828125,0.400390625,0.76015625,1767764368.3378441,1.6922273635864258,0.06436750292778015
9,2304,2303,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,5,error_divergence_ph_meta,or,2,0.5,,0.19661458333333334,0.0254515340434663,0.8333333333333334,1.7544022798538208,0.0173084307461977,0,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500390624999999,0.0012994140625,0.4001953125,0.7600781249999999,1767764368.35185,1.7518762350082397,0.07286275923252106
10,2560,2559,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,5,error_divergence_ph_meta,or,2,0.5,,0.201953125,0.02974302311495218,0.5833333333333334,1.7566920518875122,0.0201160479336977,0,0.0,0.25,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500195312499999,0.0012997070312500002,0.40009765625000004,0.7600390625,1767764368.371669,1.7159395217895508,0.08630433678627014
